SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22007,1610612739,CLE,Cleveland Cavaliers,0020700744,2008-02-10,CLE vs. DEN,L,242,83,32,93,0.344,4,23,0.174,15,22,0.682,17,30,47,15,6,7,17,20,-30.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700730,2008-02-08,CLE @ ATL,W,241,100,41,88,0.466,8,17,0.471,10,13,0.769,15,30,45,25,12,7,12,20,5.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700724,2008-02-07,CLE @ HOU,L,240,77,31,78,0.397,8,27,0.296,7,13,0.538,7,28,35,14,7,6,8,14,-15.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700708,2008-02-05,CLE vs. BOS,W,241,114,40,79,0.506,10,21,0.476,24,32,0.75,17,22,39,24,9,8,18,23,1.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700690,2008-02-02,CLE vs. LAC,W,240,98,35,74,0.473,6,22,0.273,22,33,0.667,13,37,50,17,5,6,11,19,14.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700677,2008-01-31,CLE @ SEA,L,238,95,30,78,0.385,12,27,0.444,23,27,0.852,14,19,33,18,9,6,13,20,-6.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700672,2008-01-30,CLE @ POR,W,239,84,29,74,0.392,7,14,0.5,19,28,0.679,10,39,49,13,6,4,12,19,1.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700643,2008-01-27,CLE @ LAL,W,241,98,38,86,0.442,6,21,0.286,16,23,0.696,12,33,45,18,7,3,11,27,3.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700627,2008-01-25,CLE vs. PHX,L,241,108,41,90,0.456,5,17,0.294,21,27,0.778,17,24,41,21,10,2,9,23,-2.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700612,2008-01-23,CLE vs. WAS,W,239,121,47,84,0.56,7,22,0.318,20,24,0.833,13,40,53,39,5,8,5,16,36.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700606,2008-01-21,CLE @ MIA,W,241,97,40,86,0.465,4,12,0.333,13,17,0.765,14,28,42,16,10,6,14,21,7.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700570,2008-01-17,CLE @ SAS,W,240,90,35,77,0.455,4,14,0.286,16,22,0.727,15,30,45,18,6,5,13,21,2.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700558,2008-01-15,CLE @ MEM,W,265,132,48,90,0.533,12,26,0.462,24,36,0.667,13,34,47,20,12,3,14,19,8.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700527,2008-01-11,CLE vs. CHA,W,291,113,40,88,0.455,10,22,0.455,23,31,0.742,15,48,63,22,9,7,22,24,7.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700510,2008-01-09,CLE @ ATL,L,241,81,32,88,0.364,4,14,0.286,13,19,0.684,20,29,49,15,9,3,17,32,-9.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700503,2008-01-08,CLE vs. SEA,W,239,95,34,85,0.4,7,21,0.333,20,24,0.833,10,36,46,20,15,6,12,19,16.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700490,2008-01-06,CLE @ TOR,W,240,93,35,85,0.412,9,18,0.5,14,21,0.667,20,32,52,15,3,3,12,15,3.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700477,2008-01-04,CLE vs. SAC,W,240,97,35,91,0.385,5,16,0.313,22,31,0.71,19,24,43,24,13,2,7,15,4.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700460,2008-01-02,CLE vs. ATL,W,239,98,39,77,0.506,3,11,0.273,17,23,0.739,12,29,41,24,8,8,13,23,4.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700438,2007-12-29,CLE @ NOH,L,240,76,32,82,0.39,5,15,0.333,7,11,0.636,15,33,48,13,3,2,13,17,-10.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700419,2007-12-27,CLE @ DAL,W,239,88,32,88,0.364,2,16,0.125,22,32,0.688,16,40,56,15,8,2,12,20,7.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700405,2007-12-25,CLE vs. MIA,W,241,96,34,77,0.442,4,13,0.308,24,34,0.706,11,31,42,23,10,3,13,28,14.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700402,2007-12-23,CLE vs. GSW,L,240,96,37,90,0.411,4,19,0.211,18,28,0.643,19,28,47,21,10,5,12,20,-9.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700379,2007-12-20,CLE vs. LAL,W,240,94,34,82,0.415,3,12,0.25,23,30,0.767,15,34,49,15,10,3,10,23,4.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700370,2007-12-19,CLE @ NYK,L,240,90,35,80,0.438,7,20,0.35,13,21,0.619,12,21,33,16,11,0,12,21,-18.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700355,2007-12-17,CLE vs. MIL,W,291,104,38,95,0.4,3,17,0.176,25,32,0.781,15,35,50,25,8,7,11,23,5.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700344,2007-12-15,CLE vs. PHI,L,241,86,32,75,0.427,3,12,0.25,19,23,0.826,8,31,39,23,2,7,18,23,-6.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700331,2007-12-14,CLE @ NJN,L,240,97,38,81,0.469,7,23,0.304,14,16,0.875,11,24,35,21,6,1,13,29,-8.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700308,2007-12-11,CLE vs. IND,W,240,118,41,75,0.547,9,18,0.5,27,35,0.771,9,35,44,23,9,5,16,24,13.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700287,2007-12-08,CLE @ CHA,L,240,93,32,70,0.457,6,15,0.4,23,31,0.742,14,25,39,14,8,6,25,31,-3.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700264,2007-12-05,CLE @ WAS,L,240,86,32,74,0.432,10,20,0.5,12,14,0.857,6,23,29,19,5,2,14,17,-19.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700257,2007-12-04,CLE vs. NJN,L,241,79,28,81,0.346,8,21,0.381,15,19,0.789,16,25,41,16,9,4,12,23,-21.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700242,2007-12-02,CLE @ BOS,L,239,70,25,76,0.329,6,23,0.261,14,24,0.583,11,36,47,12,4,6,17,23,-10.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700224,2007-11-30,CLE @ TOR,L,240,82,30,77,0.39,8,21,0.381,14,17,0.824,8,31,39,13,9,3,13,15,-9.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700214,2007-11-28,CLE @ DET,L,242,74,28,70,0.4,6,15,0.4,12,17,0.706,6,17,23,14,6,0,15,21,-35.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700204,2007-11-27,CLE vs. BOS,W,266,109,38,79,0.481,5,20,0.25,28,36,0.778,8,39,47,24,5,7,12,19,5.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700193,2007-11-25,CLE @ IND,W,239,111,40,86,0.465,13,24,0.542,18,28,0.643,13,34,47,23,11,6,17,27,5.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700183,2007-11-24,CLE vs. TOR,W,240,111,43,83,0.518,13,30,0.433,12,19,0.632,13,34,47,28,5,4,12,16,3.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700165,2007-11-21,CLE @ MIN,W,242,97,34,73,0.466,6,20,0.3,23,33,0.697,12,30,42,15,8,8,15,19,11.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700151,2007-11-20,CLE vs. MIL,L,241,107,39,83,0.47,8,21,0.381,21,25,0.84,10,30,40,19,5,3,13,31,-4.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700124,2007-11-16,CLE vs. UTA,W,239,99,35,84,0.417,3,14,0.214,26,31,0.839,12,36,48,21,7,12,13,17,5.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700107,2007-11-14,CLE vs. ORL,L,263,116,45,99,0.455,7,16,0.438,19,22,0.864,15,35,50,25,8,6,15,25,-1.0
22007,1610612739,CLE,Cleveland Cavaliers,0020700094,2007-11-12,CLE @ DEN,L,240,100,36,86,0.419,7,19,0.368,21,38,0.553,17,28,45,18,4,2,14,24,-22.0
